,id,thread_id,chat,author,author_username,author_name,author_is_bot,body,reply_to,views,timestamp,unix_timestamp,timestamp_edited,unix_timestamp_edited,author_forwarded_from_name,author_forwarded_from_username,timestamp_forwarded_from,unix_timestamp_forwarded_from,attachment_type,attachment_data,attachment_filename,matching_lexicons,Node_URL_count
1108,2579,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Ещё раз хочу повторить. Избегайте эвакуации жд транспортом.
https://t.me/notes_veterans/2563",,63326,2022-04-08 8:15:11,1649405711,2022-04-08 8:15:26,1649405726.0,,,,,url,,,,2
1109,2574,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Основную работу по зачистке Мариуполя делают русские подразделения морской пехоты ВМФ России. Спокойно и без пафоса. Чёткие мужчины. 
https://t.me/milinfolive/80650",,38861,2022-04-08 7:39:11,1649403551,2022-04-08 7:39:34,1649403574.0,,,,,url,,,,2
1124,2410,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"На всякий случай сделал резервный канал. Подписывайтесь. Публиковать пока там ничего не буду, но если что переходим туда. https://t.me/notes_veterans_reserve",,25245,2022-03-31 17:41:08,1648748468,2022-03-31 17:42:03,1648748523.0,,,2022-03-23 9:46:23,1648028783.0,url,,,,2
1127,2399,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Многие до сих пор не верят в то, что Белгородчина оказалась на переднем крае ведения информационной войны. Теперь придётся поверить – именно наш регион сейчас в приоритете даже не для атак со стороны Украины, а атак со стороны Запада.
  
 Западными и украинскими структурами организованы фейковые каналы для проведения информационно-психологических антироссийских акций в приграничной Белгородской области. Модерируется из-за рубежа и не только ближнего. Более того, по их словам, будут задействованы значительные технические ресурсы.
  
 Подобные каналы и паблики в соцсетях уже создаются и раскручиваются. Такие, как  ""НОВОСТИ ЗАЩИТА БЕЛГОРОДА"" https://t.me/belgorod_protect и ""Белгород | NEWS"" https://t.me/belgorodnews1 При этом работают настолько топорно, что новости звучат, как анекдоты.
  
 Например, от них мы можем узнать, что ещё неделю назад попали в Белгород через ""линию фронта"", город окружён и кругом идут бои, а дом бывшего губернатора Белгородской области Евгения Степановича в Дубовом, вообще захвачен украинцами. 

Ну а как ныне действующий губернатор Гладков смог прорваться вчера ""за линию фронта"" в Октябрьский просто представить не возможно. Да ладно Гладков, как люди сегодня со Стрелецкого или Майского на работу попали? 🤷‍♂ 

И так там у них кругом, чем более лютый бред, тем активней раскручивают. Ведь сам гуру по вранью Арестович говорит, что"" чем ложь циничнее, тем она правдоподобнее"". 
  
 В общем, товарищи, прошу всех быть максимально бдительными и читать либо официальные, либо давно проверенные вами каналы и паблики в соц сетях. Ещё раз повторю - соблюдайте информацию гигиену.",,19376,2022-03-31 13:52:10,1648734730,2022-03-31 13:53:04,1648734784.0,,,2022-03-31 11:56:12,1648727772.0,url,,,,2
1168,2195,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"На всякий случай сделал резервный канал. Подписывайтесь. Публиковать пока там ничего не буду, но если что переходим туда. https://t.me/notes_veterans_reserve",,66249,2022-03-23 9:46:23,1648028783,2022-03-23 9:48:51,1648028931.0,,,,,url,,,,2
1187,2098,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Скоро будет видео со шлюшкой из Азов ""Тайрой"" в нашем плену.
Без регистрации и СМС +18

Командир медицинской службы нацистского полка «Азова».

Тайра, шлюха ты тупая. 
Тебе сейчас полную жопу репараций там напихают за твой базар. 
Мы предупреждали Азов. Неоднократно. У нас есть все данные.
Примеры : 
https://t.me/RusTroyka/804
https://t.me/RusTroyka/673
https://t.me/RusTroyka/904
https://t.me/RusTroyka/109
https://t.me/RusTroyka/738
https://t.me/RusTroyka/739

 Их, их родных, близких, имущева. Кто не убежал мыть поляку унитаз- тот 200.
#азов",,20237,2022-03-18 18:13:35,1647627215,2022-03-18 18:13:57,1647627237.0,,,2022-03-18 10:36:18,1647599778.0,photo,"{""id"": 5307954540311591305, ""dc_id"": 2, ""file_reference"": ""0255ec864600000832635c241f8f4cd55e004eb610d16883501707ef9a""}",notes_veterans-2098.jpeg,,6
1191,2089,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Эта песня будет на моем канале до тех пор, пока в русском Киеве не пройдёт русский парад на майдане.
https://t.me/notes_veterans/1515",,32120,2022-03-17 8:25:05,1647505505,2022-03-17 8:25:32,1647505532.0,,,,,url,,,,2
1198,2041,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Пророческая песня 2014 года. 
""Ты думаешь, не дойдет война и до Киева
Вы можете начать копать себе могилы там
Когда остановят метро и выключат свет
Когда сотнями будете дохнуть в один момент
Когда соседи твои будут разорваны на куски
Ты будешь умолять накормить тебя по-русски
Ждите нас, мы по любому приедем за вами
И проведём русский парад на майдане
За нашими спинами будут лететь вороны
Под ногами гнить мертвые батальоны
Америка не поможет. Не поможет Польша
Задай себе вопрос, до чего же вы дожили?
Убивать детей у школы? Минировать население?
Мучить женщин и отбирать последнее?
Это и есть ваша украинская слава?
Нам с вами не по пути. Будет, как я сказала!""
https://t.me/notes_veterans/1515",,27012,2022-03-15 7:42:29,1647330149,2022-03-15 7:42:57,1647330177.0,,,,,url,,,,2
1219,1898,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Продолжаем денацификацию. Под ударом фольксштурм.
https://t.me/milinfolive/78109",,20045,2022-03-06 12:07:08,1646568428,2022-03-06 12:07:40,1646568460.0,,,,,url,,,,2
1231,1837,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Ура! Ура! Ура!
Итак, всего за несколько часов мы набрали больше 240000 рублей. Купили коптер (105 000), который завтра утром отправится из Москвы под Волноваху (но этого он еще не знает), где продолжаются тяжёлые бои с ВСУ. На остальное сейчас закупаем радиостанции, в Москве проблемы с этим из-за скачка цен. 
#ДаПобеде

Помочь на военный сбор:
5484380018869180

https://t.me/vvs_svet
https://t.me/griaz_zamerla
https://t.me/FascistDreams
https://t.me/DonbassYasinovatayanaliniiOgnia
https://t.me/Zholobok_rebbe
https://t.me/ghost_of_novorossia
https://t.me/soldiers_truth
https://t.me/notes_veterans
https://t.me/npo_dvina
https://t.me/BeregTime
https://t.me/Za_Derjavy
https://t.me/opyat22
https://t.me/zola_of_renovation
https://t.me/diplomatia",,21550,2022-03-04 17:58:01,1646416681,,,,,2022-03-04 16:29:05,1646411345.0,photo,"{""id"": 5264751829353347402, ""dc_id"": 2, ""file_reference"": ""0255ec86460000072d635c2422524ba4cb2284e0a23b9ed17c1d0cc047""}",notes_veterans-1837.jpeg,,14
1256,1749,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Подобные акции необходимо провести по всему укрорейху. 
https://t.me/voenacher/10657",,13514,2022-03-01 15:07:46,1646147266,2022-03-01 15:08:06,1646147286.0,,,,,url,,,,2
1269,1708,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Лично я более чем уверен, что без высокомотивированных русских добровольцев снова не обойтись. И лидеры за которыми они пойдут ещё есть. Нужно призывать.
https://t.me/opyat22/6180",,25392,2022-02-28 5:39:58,1646026798,2022-02-28 5:40:37,1646026837.0,,,,,url,,,,2
1274,1699,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Свинособаки укрорейха опять подстрелили русских диверсантов свинособак укрорейха. Но скажут шо опять это русские диверсанты. 
https://t.me/vladlentatarsky/11310?single",,13227,2022-02-27 19:48:41,1645991321,2022-02-27 19:49:05,1645991345.0,,,,,url,,,,2
1280,1645,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Русский воздушный десант высаживается в Киеве. Вторая фаза операции началась.
https://t.me/notes_veterans/1641",,19006,2022-02-26 23:35:05,1645918505,2022-02-26 23:36:14,1645918574.0,,,,,url,,,,2
1314,1485,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Шшшикарно 😏
https://t.me/ghost_of_novorossia/1708",,4214,2022-02-23 17:07:01,1645636021,2022-02-23 17:30:08,1645637408.0,,,,,url,,,,2
1363,1317,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"То обстоятельство, что новая, явно не секретная информация, озвучивается т.г. каналами режущими правду-матку https://t.me/Za_Derjavy/16302 открытым текстом, а не каналом НМ, сигнализирует о доверии официалам.
Явно.
Ладно, это проблемы сугубо их проф. пригодности.
***
Вчера, эту же запись сигнала, прислали в личку и Ясиноватского канала.
Если кратко, то черти #ДаВинчи получили и опробуют на Авдеевской промке и в секторе зеленки возле ДФС специальные генераторы излучающие мощные звуковые колебания для оповещения или разгона толпы. Ожидаемый тип устройств – американский LRAD-1000xi (Long Range Acoustic Device). Направленность звукового луча 30 градусов по азимуту. Слышимость до 10км в поле. На 1..2 км может создавать громкий раздражающий звук. Оглушающий эффект ближе 100-150м в прямой видимости.
Беглый анализ записи аудио сигнала показывает присутствие трёх частот 6.5 до 12.5 кГц.               
Всё. Ничего критичного на первый взгляд.
Предварительные выводы.
1. ВСУ пробуют ""писком"" создать панику и ухудшение слышимости на позициях. 
2. Резкие перемены и имитация звука могут использовать для выманивания из закрытых позиций бойцов НМ при работе снайперов ВСУ.
3. Искажает оценку других звуков (ошибки в направлении на более низкочастотные и сложные звуки, направлений обстрела, передвижения техники, работы низколетящих БПЛА, шаги и т.д.)
4. Притупляют слух, раздражают и утомляют собак в охранении позиций.
5. Воздействуя на микрофоны видеокамер, пытаются помешать записи событий и обстрелов.
6. Снижает эффективность по чувствительности в некотором направлении и шумоподавлению активных наушников.

В качестве совета:
-Не высовывайтесь из окопов с целью ""расслышать"" источник звука или отвернуться от шума. Возможно, на том конце ждет прицел снайпера.
Концентрируйте свое внимание не только на линию горизонта, но и на ""потолок"". Оттуда, под шумок, украинская птичка может сбросить #СВУ.
Обращайте внимание, как ваши коты и собаки реагируют на данный звук. Можно предположить, что в следующий раз частоты ""пищалки"" станут другими.
Учитывая, что такая «дискотека» предназначена и может быть направлена на гражданских, что можно посоветовать: Использовать мягкие беруши или закрывать ушные проходы мокрой салфеткой. Оставлять рот приоткрытым для уменьшения разницы давления. 

Уважаемые партнеры супер активизировались и накат активности будет видимо расти по всем направлениям.
Обстрелы, сбросы СВУ, сигналы о минировании зданий, обнуление каналов ДНР в Youtube, пищалки...
Всё только начинается.
Так что не унывайте и отвечайте партнерам по Ветхому Завету.
P.s.
Одними из очередных шалостей уважаемых партнеров (с которыми до сих пор не объявлено состояние войны. https://t.me/DonbassYasinovatayanaliniiOgnia/6691 могут стать активные набеги морекопателей на основные сервера и базы данных внутри республик. Все остальное сложится по принципу домино, в том числе, благодаря и их агентуре и нашим недотёпам- админам.
Следует думать над тем, что противопоставить.
+
👇
https://youtu.be/6nSG2Oa-PgI",,656,2022-02-06 13:05:02,1644152702,,,,,2022-02-06 7:30:14,1644132614.0,,,,,4
1402,1232,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Да, весьма симптоматично. Трагедия украинства.
Когда русские предают русских, как это случилось в 2014м, это безусловно отвратительно и позорно. Но, на основании родства и безусловных обязательств друг перед другом, мы хотя бы испытываем стыд и позор, чувствуем боль тех кого предали. Даже если мы не могли никак на это повлиять, и нет в этом конкретно нашей вины, стыдно всё равно всем членам не потерявших совесть русской общности.

Предательство западными партнёрами своих украинствующих подопечных, в принципе исключает какие либо эмоции, кроме досады за провал проекта. Нет родства, нет безусловных обязательств, нет терзаний совести – это просто неуместно, излишне, и вообще такая работа. Украинствующие могут обижаться, но у этой обиды никогда не будет обратной связи. 

https://t.me/notes_veterans/1228",,587,2022-01-21 8:55:59,1642755359,2022-01-21 9:50:30,1642758630.0,,,2022-01-21 3:55:41,1642737341.0,url,,,,2
1415,1189,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Петр Порошенко косплеит Навального.На Украине теперь есть свой ""Навальный"". 😁
https://t.me/bbbreaking/111378",,885,2022-01-17 10:39:00,1642415940,2022-01-17 12:44:00,1642423440.0,,,,,url,,,,2
1416,1188,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Не швейцарские гости там к нам пожаловали случайно?
https://t.me/bbbreaking/111401",,883,2022-01-17 10:35:46,1642415746,2022-01-17 12:44:03,1642423443.0,,,,,url,,,,2
1418,1186,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Ну фашик твповат, откровенно говоря. Ну даже если ему покажут перспективную политическую карту мира из генштаба, на которой нет США например, а не только Украины, то пользы ему это никакой не принесет.

Более того, даже если официально обьявить Украине войну, уведомить о деталях операции, составе выделенных сил и средств, то никакой пользы это не принесет ни фашику донецкому, ни военно политическому руководству его страны. Ну разве что будут знать когда, и каким маршрутом сьебываться. 

Они вот никак не могут взять в толк, что вообще нет никакой необходимости что либо от них скрывать. Я бы вот серьезно, прикола ради, устроил бы онлайн трансляцию заседания генштаба при планировании и согласовании генерального плана деоккупации территории Украины. Вот просто в наглую. 

https://t.me/notes_veterans/1185",,964,2022-01-17 3:52:24,1642391544,2022-01-17 4:26:19,1642393579.0,,,2022-01-17 3:39:26,1642390766.0,url,,,,2
1428,1174,notes_veterans,notes_veterans,1441564230,notes_veterans,,False,"Я на стороне военных специалистов. Объяснять в 100500 й раз ""почему?"" - не буду.
https://t.me/Za_Derjavy/15714",,1068,2022-01-15 6:36:58,1642228618,2022-01-15 6:58:28,1642229908.0,,,,,url,,,,2
1549,7190,oreshkins,oreshkins,1138559574,oreshkins,,False,"Бизнесмен Николай Куйбида ответит за экологические преступления. Следственные органы рассматривают вопрос об открытии уголовного дела в отношении камчатского предпринимателя, который смог избежать наказания в 2018 году. Тогда на просторах интернета появилось видео с десятками ям, заполненных выпотрошенным лососем. Браконьеров интересовала лишь икра - тушки они выбрасывали прямо возле места вылова, вблизи деревни Пымта Камчатского края. Там расположены принадлежащие Куйбиде компании ""Камбер"" и ""Пымта"". Знакомство с замначальника УМВД России по Камчатскому краю тогда помогло коммерсанту остаться безнаказанным. Но сегодня эта история получила вторую жизнь. За уничтожение водных биоресурсов Куйбиде грозит солидный тюремный срок.
https://t.me/russica2/46086",,7406,2022-05-17 12:20:00,1652790000,,,,,,,url,,,,2
1568,6872,oreshkins,oreshkins,1138559574,oreshkins,,False,"Похоже на действительно адекватный шаг: Минобороны РФ заявило, что прекращают любые боевые действия в районе ""Азовстали"", чтобы мирные жители могли беспрепятственно покинуть Мариуполь.
https://t.me/zvezdanews/77838",,7049,2022-04-25 9:52:06,1650880326,,,,,,,url,,,,2
1617,5729,oreshkins,oreshkins,1138559574,oreshkins,,False,"Как наш славный МИД РФ Сергея Лаврова спасает русских граждан на Украине (ответ - да никак, посольство эвакуировали, всех остальных кинули).
https://t.me/kremlebezBashennik/27066",,19215,2022-03-02 18:45:30,1646246730,2022-03-04 11:29:54,1646393394.0,,,,,url,,,,2
1633,5601,oreshkins,oreshkins,1138559574,oreshkins,,False,"Мы не удивляемся, а фиксируем тенденцию. Список из четырех стран - это не окончательный список. Судя по риторике Филиппин, Индонезии, Малайзии, Вьетнама - они пока не готовы присоединиться к санкциями против России, но ключевое слово здесь ""пока"". При затяжном конфликте и росте санкционных рисков для них самих ситуация поменяется. Да и Китай со временем пойдет на уступки США - санкции он может и не поддержит, но и помогать России в их преодолении не будет. Пора снять розовые очки. 
https://t.me/bigtransfer2024/11229",,5746,2022-02-28 8:27:50,1646036870,2022-03-04 12:00:09,1646395209.0,,,,,url,,,,2
1667,5246,oreshkins,oreshkins,1138559574,oreshkins,,False,"Если бы у бабушки... Такие доводы Набиуллиной легко опровергаются примерами ЕС и США, где и с ключевой ставкой никто не игрался, и темпы инфляции ниже. Но Набиуллина про реальные примеры не скажет, будет выдумывать гипотетические.
https://t.me/bbbreaking/113770",,2372,2022-02-11 12:13:03,1644581583,,,,,,,url,,,,2
1675,5126,oreshkins,oreshkins,1138559574,oreshkins,,False,"А потом Кадыров будет жаловаться у себя в телеграм-канале, что его подставили правозащитники и западные НКО. Но ведь им даже делать ничего не пришлось, Кадыров сам себя закапывает, приговаривая ""я просто пехотинец, совсем не академик"".
https://t.me/rybar/23834",,4142,2022-02-02 18:10:30,1643825430,,,,,,,url,,,,2
1679,5051,oreshkins,oreshkins,1138559574,oreshkins,,False,"Результаты упорного труда Дениса Мантурова и его Минпромторга  - импортозависимость российской промышленности ""снизилась"" с 65% в 2019 году до 80% в 2020 году. Импортозамещение с обратной эффективностью. 
https://t.me/tolk_tolk/11343",,10489,2022-01-27 16:13:03,1643299983,,,,,,,url,,,,2
1693,4903,oreshkins,oreshkins,1138559574,oreshkins,,False,"А вот и триггер для отставки главы ГУ МВД по Москве Олега Баранова. На охоте с его участием погиб человек.
https://t.me/mozhemobyasnit/11139

Против Баранова на посту главы московского управления выступает Собянин.
https://t.me/oreshkins/4403",,3023,2022-01-16 12:47:10,1642337230,,,,,,,url,,,,2
1720,37933,readovkanews,readovkanews,1260622817,readovkanews,,False,"Самое время напомнить о том, кто такие казаки 6-го казачьего полка, которые сегодня взяли Лисичанск, а до этого освободили всю Луганскую область

На Readovka выходило несколько фильмов с реальной работой танкового батальона 6-го казачьего полка, а также подробный очерк нашего военкора об одном из штурмов. Посмотрите на лица этих героев. 

Любо! Любо! Любо!

https://t.me/readovkaru/751

https://t.me/readovkanews/34629

https://t.me/readovkaru/728",,507379,2022-07-02 17:48:02,1656784082,2022-07-27 4:21:18,1658895678.0,,,,,url,,,,3
2282,6833,ZeRada1,ZeRada1,1479946125,ZeRada1,,False,"#Украина #Семипосольщина 
❗️❗️❗️

Коллеги канала «ЗеРада» применили термин - Семипосольщина 👉 https://t.me/ZeRada1/6829❗️

Применили по сути и правильно, но нарушили авторские права❗️

Хотим напомнить, что термин ВВЕДЁН НАШИМ КАНАЛОМ ещё 20 декабря 2020 года 👉 https://t.me/Ten_NaPleten/1772❗️",,41257,2022-01-08 16:42:54,1641660174,,,,,2022-01-08 15:54:47,1641657287.0,url,,,,2
2293,8170,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Увлекательно и со смыслом, легко и с юмором!

Авторский канал 
https://t.me/porybly каждый день о главных событиях. 
Геополитика, экономика и финансы, аналитика и анонсы.
Здесь пишут правду обо всем и очень любят Россию!

Подпишитесь, Вам будут рады!

https://t.me/porybly/2689

#нативнаяинтеграция",,40015,2022-10-10 8:01:05,1665388865,2022-10-10 8:01:36,1665388896.0,,,,,photo,"{""id"": 5341315415315431135, ""dc_id"": 2, ""file_reference"": ""0250e6533600001fea635c2557acd3effeb734218dc8f614b571a0d7a2""}",verysexydasha-8170.jpeg,,2
2303,7809,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Буратино в Стране дураков

Подробнее: https://t.me/zvezdanews/92553",,29111,2022-09-17 8:40:20,1663404020,2022-09-17 8:41:32,1663404092.0,,,,,url,,,,2
2344,7335,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"В условиях сложных геополитических событий в мире и несмотря на попытки Запада ограничить доступ россиян к рынку электроники, одежды мировых брендов и другой продукции, появился чат-бот https://t.me/Sankidel_bot , который поможет вам осуществить покупку товаров в ЕС и США с доставкой до РФ. Наш чат 👉 https://t.me/sankichat

#нативнаяинтеграция",,25820,2022-08-17 15:02:49,1660748569,2022-08-17 15:03:22,1660748602.0,,,,,photo,"{""id"": 5467785164047368154, ""dc_id"": 2, ""file_reference"": ""0250e6533600001ca7635c2560a4699a22425750ef139fce1e032f0244""}",verysexydasha-7335.jpeg,,2
2355,7220,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"кто с мячом к нам придет - оформи fan id

https://t.me/expensive_hurma/4391",,24016,2022-08-12 7:27:40,1660289260,2022-08-12 7:27:45,1660289265.0,,,2022-08-12 7:26:21,1660289181.0,url,,,,2
2360,7196,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Увлекательный канал 
https://t.me/porybly, которому нужна ваша поддержка!

Легко и с юмором по главным событиям. Здесь не скучно!Геополитика, экономика и финансы, аналитика и самые ранние анонсы. 
Автор пишет правду и очень любит Россию!

Подпишитесь, вам будут рады!

https://t.me/porybly/1222

#нативнаяинтеграция",,27535,2022-08-10 9:01:26,1660122086,2022-08-10 9:03:09,1660122189.0,,,,,url,,,,2
2371,7118,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Прекратит ли Россия отгружать уран враждебным странам? https://t.me/fsk_today/6546 
 
Чем американская инфляция грозит всему миру? https://t.me/fsk_today/6499 
 
Переживёт ли Европа «зиму недовольства»? https://t.me/fsk_today/6377 
 
Авторы канала ""Фонд стратегической культуры"" ищут и находят ответы на острые вопросы. Возможно, поэтому против них вводят западные санкции. 
 
Хочешь узнавать больше? Просто подпишись на канал, и Вы будете первыми! 
 
https://t.me/fsk_today

#нативнаяинтеграция",,24625,2022-08-05 16:00:24,1659715224,2022-08-05 16:00:34,1659715234.0,,,,,video,"{""id"": 5431867090829057740, ""dc_id"": 2, ""file_reference"": ""0250e6533600001bce635c2562e915c80be00aef9e26ce182cae8363e2""}",,,4
2379,7034,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Открытие бассейна Москва

https://t.me/bbbreaking/131528",,24811,2022-08-01 12:34:58,1659357298,2022-08-01 12:35:01,1659357301.0,,,,,url,,,,2
2384,6963,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"А если жвачкой заткнуть жопу, то получится прививка от обезьяньей оспы

https://t.me/bbbreaking/131057",,24619,2022-07-27 10:03:13,1658916193,2022-07-27 10:03:16,1658916196.0,,,,,url,,,,2
2388,6880,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Наш канал История Москвы @moshistory подготовил подборку новых интересных фактов из истории нашего города

1. Почему Цветной бульвар называется цветным? https://t.me/moshistory/2720

2. Что было раньше на месте памятника Пушкину на Пушкинской площади? https://t.me/moshistory/2722

3. Какое место в Москве чаще всего затапливалось? https://t.me/moshistory/2723

4. Какая улица самая короткая в Москве? https://t.me/moshistory/2719

5. Какая станция метро открылась самой первой? https://t.me/moshistory/2718

6. Что было раньше на месте Нового Арбата? https://t.me/moshistory/2717

7. Какие тайны хранила Сухарева башня? https://t.me/moshistory/2712

8. Зачем до 18 века москвичи держали фонари у лица? https://t.me/moshistory/2710

9. Кто из  животных полетел в космос до Белки и Стрелки? https://t.me/moshistory/2707

10. Почему Сталин не одобрил первый Москвич? https://t.me/moshistory/2706

А также много других невероятных фактов из истории Вы можете найти в канале История Москвы @moshistory",,22617,2022-07-21 16:02:12,1658419332,2022-07-21 16:04:35,1658419475.0,,,2022-07-20 22:10:24,1658355024.0,,,,,10
2393,6846,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Юный и увлекательный канал https://t.me/porybly, которому нужна ваша поддержка!

Просто о геополитике и доступно об экономике, интересная аналитика, анонсы и юмор.

Здесь пишут правду и очень любят Россию. 
Подпишитесь, автор будет вам очень рад.

https://t.me/porybly/725

#нативнаяинтеграция",,24622,2022-07-19 9:01:07,1658221267,2022-07-19 9:03:49,1658221429.0,,,,,url,,,,2
2398,6802,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Наш канал История Москвы собрал уникальные факты из истории города

За всю историю московского метро он не работал один день. Когда? 
https://t.me/moshistory/2672

Правда ли что Мавзолей был деревянный и какие ещё тайны он хранит? 
https://t.me/moshistory/2667

Зачем построили Ростокинский акведук и как это связано с чумой?
https://t.me/moshistory/2668

Ходил ли трамвай Аннушка, описанный в романе Мастер и Маргарита?
https://t.me/moshistory/2666

Правда ли, что первое здание МГУ было на Красной площади?
https://t.me/moshistory/2663

Что означало слово хам, от которого пошло название Хамовники?
https://t.me/moshistory/2660

Почему раньше в домах москвичей не было стекол?
https://t.me/moshistory/2655

В каком году ураган осушил Москва реку?
https://t.me/moshistory/2654

Какоц транспорт был первым в Москве?
https://t.me/moshistory/2650

Какая станция метро сменила 5 названий?
https://t.me/moshistory/2669

Почему Китай-город назван Китай-городом?
https://t.me/moshistory/2671

В каком году в Москве заработал первый лифт?
https://t.me/moshistory/2673",,19281,2022-07-16 7:00:51,1657954851,2022-07-16 7:02:29,1657954949.0,,,2022-07-15 12:44:53,1657889093.0,,,,,12
2484,5887,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Напомню предысторию. 

Дора - это мой фейковый аккаунт, который, кстати, позавчера забанили в твиторе. И теперь есть в телеге. И была история о том, что она типа улетела в Армению, пожила там и вернулась назад, как все тупые снежинки из группы И мы улетели:

https://t.me/verysexydasha/5208

https://t.me/verysexydasha/5364

https://t.me/verysexydasha/5539

Эти долбоебы, кстати, тоже ответили Доре:

https://t.me/verysexydasha/5401

А на неделе Медуза решила взять интервью у Доры. Не знаю, почему среди всех идиотов была выбрана именно она. Возможно, как самый адекватный персонаж. Это, кстати, правда. 

Но редакция показала свой профессионализм и подготовку к остальным материалам. Ну, к этому все шло.

P. s. А девочке хочу сказать, чтобы не обижалась, она умница. И на таких историях становятся профи. Может, когда выберет издание с хорошими учителями. Просто это взрослый и жестокий мир, где иногда бывает охуеннее, чем хочется. Медуза уже удалила Дору из материала. Такой логикой и всю Медузу можно удалить, какая разница?

P.p.s. Мою пиздатую шутку про после Дня защитника отечества наступил День нападающего отечества заменили. Жалко.

#ЮринессаДора",,41656,2022-05-21 7:58:06,1653119886,2022-05-21 7:59:49,1653119989.0,,,,,,,,,5
2537,5361,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Обменяет Медведчука на Макдэвида в ""Эдмонтон""

https://t.me/bbbreaking/123089",,15286,2022-04-19 22:01:39,1650405699,2022-04-19 22:04:16,1650405856.0,,,,,url,,,,2
2545,5312,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Мариупольский гектар 

https://t.me/anti_rubra/377",,13780,2022-04-17 9:16:20,1650186980,2022-04-17 9:16:23,1650186983.0,,,,,url,,,,2
2556,5217,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Ничоси! Камрады, вас тысяча! Значит, всё не зря. Значит, что-то делаю правильно. 

По сложившейся тележной традиции, познакомлю вас со своими соратниками, однополчанами диванных войск и, в целом, отличными ребятами, ведущими интереснейшие каналы:

https://t.me/imsindi_z - графиня всея твиттера и княгиня телеграма;

https://t.me/subbotin_ru - прозаик, достойный того, чтобы читать его при жизни;

https://t.me/verysexydasha - ватная фанатка за футбол и спорт в целом, болеет за наших;

https://t.me/expensive_hurma - отборный политфрукт;

https://t.me/smuelvatman - записки кошерного айтишника;

https://t.me/anti_rubra - чеширский кот. Поговаривают, знаком с лабрадором Кони;

https://t.me/Regan_alright - ковбой правильного Калибра;

https://t.me/follyfly - вдаряет юмором по либеральным бестолковкам;

Подписывайтесь, распространяйте - очистим интернет-пространство от либшизотных клопов вместе!",,11960,2022-04-12 18:30:53,1649788253,2022-04-12 18:31:52,1649788312.0,,,2022-04-12 17:07:41,1649783261.0,,,,,8
2573,5121,verysexydasha,verysexydasha,1357271862,verysexydasha,,False,"Париж без мяса

https://t.me/anti_rubra/274",,9342,2022-04-06 9:20:50,1649236850,2022-04-06 9:20:54,1649236854.0,,,,,url,,,,2
